dataset,video_id,track_id,label_id,behavior,duration_sec,pct_time
inference,"D0C2.61(3T,DA,3W,G)",track_0061,0,Standing,0.267,14.301
inference,"D0C2.61(3T,DA,3W,G)",track_0061,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0061,2,Foraging,0.8,42.8495
inference,"D0C2.61(3T,DA,3W,G)",track_0061,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0061,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0061,5,Grooming,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0061,6,Other,0.8,42.8495
inference,"D0C2.61(3T,DA,3W,G)",track_0062,0,Standing,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0062,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0062,2,Foraging,0.8,29.9963
inference,"D0C2.61(3T,DA,3W,G)",track_0062,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0062,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0062,5,Grooming,0.534,20.0225
inference,"D0C2.61(3T,DA,3W,G)",track_0062,6,Other,1.333,49.9813
inference,"D0C2.61(3T,DA,3W,G)",track_0064,0,Standing,0.267,4.3528
inference,"D0C2.61(3T,DA,3W,G)",track_0064,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0064,2,Foraging,0.8,13.0421
inference,"D0C2.61(3T,DA,3W,G)",track_0064,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0064,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0064,5,Grooming,0.267,4.3528
inference,"D0C2.61(3T,DA,3W,G)",track_0064,6,Other,4.8,78.2524
inference,"D0C2.61(3T,DA,3W,G)",track_0066,0,Standing,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0066,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0066,2,Foraging,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0066,3,Drinking,0.0,0.0
