dataset,video_id,track_id,label_id,behavior,duration_sec,pct_time
inference,"D0C1.07(LL,D,Gr,G)",track_0033,1,Lying,0.533,100.0
inference,"D0C1.07(LL,D,Gr,G)",track_0033,2,Foraging,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0033,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0033,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0033,5,Grooming,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0033,6,Other,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0035,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0035,1,Lying,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0035,2,Foraging,4.267,23.8847
inference,"D0C1.07(LL,D,Gr,G)",track_0035,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0035,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0035,5,Grooming,13.065,73.1318
inference,"D0C1.07(LL,D,Gr,G)",track_0035,6,Other,0.533,2.9835
inference,"D0C1.07(LL,D,Gr,G)",track_0036,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0036,1,Lying,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0036,2,Foraging,0.533,18.1725
inference,"D0C1.07(LL,D,Gr,G)",track_0036,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0036,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0036,5,Grooming,2.4,81.8275
inference,"D0C1.07(LL,D,Gr,G)",track_0036,6,Other,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0039,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0039,1,Lying,7.733,87.875
inference,"D0C1.07(LL,D,Gr,G)",track_0039,2,Foraging,1.067,12.125
inference,"D0C1.07(LL,D,Gr,G)",track_0039,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0039,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0039,5,Grooming,0.0,0.0
