dataset,video_id,track_id,label_id,behavior,duration_sec,pct_time
inference,"D0C2.68(GrW,2RE)",track_0041,5,Grooming,1.6,74.9766
inference,"D0C2.68(GrW,2RE)",track_0041,6,Other,0.267,12.5117
inference,"D0C2.68(GrW,2RE)",track_0042,0,Standing,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0042,1,Lying,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0042,2,Foraging,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0042,3,Drinking,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0042,4,Ruminating,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0042,5,Grooming,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0042,6,Other,0.533,100.0
inference,"D0C2.68(GrW,2RE)",track_0044,0,Standing,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0044,1,Lying,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0044,2,Foraging,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0044,3,Drinking,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0044,4,Ruminating,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0044,5,Grooming,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0044,6,Other,0.8,100.0
